price,sector,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,agePossession,has_servant_room,has_study_room,has_pooja_room,has_store_room,has_others,furnishing_type,luxury_score,super_built_up_area,built_up_area,carpet_area
2.33,Sector 113,12533.0,1859.0,3,3,3,3.0,New Property,1,0,0,0,0,0,174,2217.0,2217.0,1859.0
3.05,Sector 113,11338.0,2690.0,3,4,3,15.0,New Property,1,0,0,0,0,0,174,2690.0,2690.0,2240.0
1.25,Sector 83,6839.0,1828.0,3,2,1,6.0,Relatively New,1,1,1,1,0,2,174,1827.5,1827.5,
1.25,Sector 79,7716.0,1620.0,3,3,2,1.0,Relatively New,0,1,1,0,0,1,166,1620.0,1620.0,862.18
1.05,Sector 83,5982.0,1755.0,3,3,2,14.0,Relatively New,1,1,1,1,0,1,174,1755.0,1755.0,
1.25,Sector 79,8389.0,1490.0,3,3,3,22.0,Relatively New,0,1,1,0,0,0,160,1490.0,1490.0,863.91
1.1,Sector 79,12732.0,864.0,3,3,3,22.0,Relatively New,0,1,1,0,0,1,135,1490.0,1490.0,863.91
1.3,Sector 83,11868.0,1095.0,3,3,3,16.0,Relatively New,1,0,0,0,0,1,174,1720.0,1720.0,1095.3
2.28,Sector 84,8769.0,2600.0,4,4,3+,8.0,Relatively New,1,0,0,0,0,0,61,3434.0,3434.0,2600.0
1.2,Sector 85,12371.0,970.0,2,2,2,4.0,Relatively New,1,0,0,1,0,0,81,1671.0,1671.0,970.0
1.22,Sector 85,13318.0,916.0,2,2,3,16.0,Relatively New,0,0,0,1,0,0,81,1772.0,1772.0,916.0
1.1,Sector 85,12471.0,882.0,2,2,3,12.0,Relatively New,0,1,0,0,0,0,75,1640.0,1640.0,882.0
1.15,Sector 85,11966.0,961.0,2,2,3,20.0,Relatively New,0,0,1,0,0,0,107,1741.0,1741.0,961.0
1.2,Sector 79,13837.0,867.0,3,3,3,18.0,Relatively New,0,1,1,0,0,1,160,1510.0,1510.0,867.24
1.4,Sector 83,8139.0,1720.0,3,3,3,2.0,Relatively New,1,1,1,1,0,1,174,1720.0,1720.0,1095.3
1.1,Sector 83,6267.0,1755.0,3,3,2,8.0,Relatively New,0,1,1,1,0,1,174,1755.0,1755.0,
1.0,Sector 83,5747.0,1740.0,3,3,2,2.0,Relatively New,0,0,0,1,0,1,174,1740.0,1740.0,
1.52,Sector 84,7904.0,1923.0,3,4,3,15.0,Relatively New,1,0,0,0,0,0,92,1923.0,1923.0,1500.0
1.8,Sector 83,9473.0,1900.0,3,4,3,4.0,Relatively New,1,1,1,1,0,1,174,1900.0,1900.0,1244.33
1.6,Sector 83,8648.0,1850.0,3,3,3+,6.0,Relatively New,1,1,1,1,0,1,167,1850.0,1850.0,
1.55,Sector 79,8539.0,1815.0,3,4,3,11.0,Relatively New,1,0,0,0,0,1,152,1815.0,1815.0,1071.33
1.3,Sector 79,8024.0,1620.0,3,3,2,6.0,Relatively New,0,1,1,0,0,1,151,1620.0,1620.0,867.24
2.25,Sector 81,8458.0,2660.0,3,4,3+,8.0,Relatively New,1,1,0,1,0,1,122,2660.0,2660.0,2100.0
4.79,Sector 49,11628.0,4119.0,5,5,3+,14.0,Relatively New,1,1,1,0,0,0,49,4115.0,4115.0,
1.25,Sector 90,6459.0,1935.0,3,3,3,10.0,Relatively New,0,0,0,0,1,1,38,1703.0,1703.0,1600.0
1.4,Sector 91,7407.0,1890.0,3,3,3+,7.0,Relatively New,0,0,0,0,0,0,76,1890.0,1890.0,1600.0
1.38,Sector 88A,6679.0,2066.0,3,3,3+,7.0,Relatively New,1,0,0,0,0,0,72,,,2066.0
1.3,Sector 88A,7258.0,1791.0,3,3,3+,4.0,Relatively New,0,0,0,0,0,0,79,,,1791.0
1.0,Sector 79,6653.0,1503.0,2,2,2,4.0,Relatively New,0,1,0,0,0,0,49,1503.0,1503.0,1200.0
1.0,Sector 88A,6896.0,1450.0,2,2,3,7.0,Relatively New,0,1,0,0,0,0,72,,,1450.0
0.95,Sector 88A,7268.0,1307.0,2,2,2,6.0,Relatively New,0,0,0,0,0,0,79,,,1307.0
1.85,Sector 66,12567.0,1472.0,2,3,3,16.0,Relatively New,1,0,0,0,1,1,79,1472.0,1472.0,1251.0
1.65,Sector 77,8461.0,1950.0,4,3,3,9.0,Relatively New,1,0,0,0,0,0,100,1950.0,1950.0,
1.32,Sector 107,6330.0,2085.0,3,3,3,10.0,Relatively New,0,0,0,0,0,0,117,1943.0,1943.0,
1.02,Sector 107,6649.0,1534.0,2,2,3,6.0,Relatively New,0,1,0,0,0,0,112,1534.0,1534.0,
1.88,Sector 109,6153.0,3055.0,4,5,3,10.0,Relatively New,0,0,0,0,0,0,110,3055.0,3055.0,
2.15,Sector 102,9306.0,2310.0,3,4,3,13.0,Relatively New,1,1,0,0,0,0,101,2149.0,2149.0,
2.58,Sector 111,11727.0,2200.0,3,4,2,10.0,Moderately Old,1,0,0,0,0,0,86,2200.0,2200.0,
2.25,Sector 111,13235.0,1700.0,3,3,2,12.0,Relatively New,0,0,0,0,0,0,101,1700.0,1700.0,
1.75,Sector 109,8139.0,2150.0,3,4,3+,9.0,Relatively New,1,0,0,0,0,0,94,2150.0,2150.0,
0.93,Sector 108,6079.0,1530.0,2,3,3,10.0,Relatively New,0,0,0,0,0,0,81,1283.0,1283.0,
4.75,Sector 112,12622.0,3763.0,3,5,3+,4.0,Relatively New,1,0,0,0,0,1,42,3763.0,3763.0,
1.72,Sector 79,8000.0,2150.0,3,4,3+,5.0,Relatively New,1,0,0,0,0,1,174,2150.0,2150.0,1300.0
6.75,Sector 72,19285.0,3500.0,4,4,3+,0.0,New Property,1,0,0,0,0,1,174,4250.0,4250.0,3500.0
2.45,Sector 62,16000.0,1531.0,2,2,2,7.0,New Property,0,1,0,0,0,2,174,,1200.0,1000.0
2.2,Sector 85,6934.0,3173.0,4,5,3+,4.0,Relatively New,0,0,0,0,0,0,106,2812.0,2812.0,
5.25,Sector 72,15648.0,3355.0,4,4,3+,30.0,New Property,1,0,0,0,0,1,174,3355.0,3355.0,2800.0
5.0,Sector 72,11363.0,4400.0,4,4,3+,2.0,New Property,1,1,0,1,0,1,174,4400.0,4400.0,3500.0
5.0,Sector 72,11111.0,4500.0,4,4,3+,2.0,Moderately Old,1,1,1,0,1,1,174,,4500.0,3500.0
2.7,Sector 113,16363.0,1650.0,3,4,3+,4.0,Relatively New,1,0,0,0,0,1,49,,2217.0,1650.0
2.65,Sector 48,10323.0,2567.0,4,4,3+,11.0,Moderately Old,1,1,0,0,0,1,174,2567.0,2567.0,1750.0
1.65,Sector 22,11956.0,1380.0,2,2,2,9.0,Relatively New,0,0,1,0,1,2,133,1380.0,1380.0,1000.0
2.55,Sector 22,13709.0,1860.0,3,3,3,8.0,Relatively New,0,0,0,0,1,1,125,1860.0,1860.0,1400.0
2.55,Sector 22,13709.0,1860.0,3,3,3,5.0,Relatively New,0,0,0,0,0,2,49,1860.0,1860.0,1400.0
4.3,Sector 22,13915.0,3090.0,3,4,3+,6.0,Relatively New,1,0,0,0,1,2,120,3090.0,3090.0,2100.0
1.7,Sector 69,8457.0,2010.0,4,4,2,10.0,Relatively New,1,1,1,1,0,1,174,2010.0,2010.0,1610.0
2.4,Sector 22,17391.0,1380.0,2,2,2,8.0,Relatively New,0,0,0,0,1,2,112,1380.0,1380.0,900.0
0.87,Sector 37C,5513.0,1578.0,2,3,3+,5.0,Relatively New,0,1,0,0,0,0,109,1578.0,1578.0,1110.0
1.25,Sector 37C,7090.0,1763.0,3,3,3,4.0,Relatively New,0,0,0,0,1,0,49,1763.0,1763.0,1234.0
0.99,Sector 37C,5454.0,1815.0,3,5,3+,5.0,Relatively New,1,0,0,0,0,0,49,1815.0,1815.0,1270.0
1.39,Sector 102,8424.0,1650.0,3,3,3,7.0,Relatively New,1,0,0,0,0,1,21,1650.0,1650.0,
2.7,Nirvana Country,10364.0,2605.0,3,3,3+,6.0,Moderately Old,1,0,0,0,0,0,174,2605.0,2605.0,2200.0
1.75,Sector 37D,7987.0,2191.0,4,4,3,7.0,Relatively New,0,0,0,0,1,1,120,2191.0,2191.0,1800.0
1.55,Sector 37D,7074.0,2191.0,4,3,3+,19.0,Relatively New,0,0,0,0,1,1,131,2191.0,2191.0,1800.0
1.6,Sector 37D,7302.0,2191.0,4,3,3+,7.0,Relatively New,0,0,0,0,1,1,139,2191.0,2191.0,1800.0
1.4,Sector 109,8000.0,1750.0,3,3,3+,5.0,Relatively New,0,0,0,0,0,0,44,1750.0,1750.0,
1.8,Sector 70A,9350.0,1925.0,3,3,3,3.0,Relatively New,0,1,0,0,0,0,135,,1925.0,
1.65,Sector 107,5960.0,2768.0,4,5,3+,12.0,Relatively New,1,0,0,0,0,0,21,2768.0,2768.0,
3.55,Sector 30,14991.0,2368.0,3,5,3+,16.0,Old Property,1,0,0,0,0,1,141,2368.0,2368.0,2000.0
6.0,DLF Phase 5,26086.0,2300.0,4,4,3+,18.0,Old Property,1,0,0,0,0,1,150,,,2300.0
1.8,Sector 48,10250.0,1756.0,3,4,3,3.0,Moderately Old,0,1,0,0,0,1,76,,,1756.0
2.5,Sector 70A,10638.0,2350.0,3,4,3,8.0,Relatively New,1,0,0,1,0,1,174,2350.0,2350.0,
1.5,Sector 39,6382.0,2350.0,4,3,3,10.0,Old Property,1,0,0,0,0,2,49,,,2350.0
1.04,Sector 83,5699.0,1825.0,3,2,2,2.0,Moderately Old,0,0,0,0,0,0,95,1755.0,1755.0,1100.0
0.53,Sector 67A,8967.0,591.0,2,2,1,6.0,Relatively New,0,0,0,0,1,1,49,,,591.0
1.64,Sector 70,8410.0,1950.0,3,5,3,8.0,Relatively New,1,0,0,0,0,1,126,1950.0,1950.0,1161.0
2.9,Sector 65,14683.0,1975.0,4,4,3+,4.0,Relatively New,1,1,0,0,0,1,152,1975.0,1975.0,
2.36,Sector 65,14303.0,1650.0,3,3,3,0.0,Relatively New,1,1,0,0,0,1,159,1650.0,1650.0,
4.85,Sector 54,30180.0,1607.0,3,4,3+,6.0,Moderately Old,1,0,0,0,0,2,158,1983.0,1983.0,1607.0
1.25,Sector 83,6313.0,1980.0,3,3,2,2.0,Relatively New,1,0,0,0,0,0,119,1980.0,1980.0,
0.92,Sector 90,4717.0,1950.0,3,3,2,6.0,Relatively New,0,1,0,0,0,1,49,,,1950.0
2.7,Sector 81,12802.0,2109.0,3,3,3,15.0,Relatively New,1,0,0,0,0,1,49,,,2109.0
0.7,Sector 90,5177.0,1352.0,2,3,2,7.0,Relatively New,0,1,0,0,0,1,49,,,1352.0
1.25,Sector 85,7179.0,1741.0,2,2,2,16.0,Relatively New,0,0,0,0,0,1,49,,,1741.0
2.3,Sector 85,8179.0,2812.0,4,4,3+,8.0,Relatively New,1,0,0,0,0,0,21,2812.0,2812.0,
2.0,Sector 85,8305.0,2408.0,3,4,3,8.0,Relatively New,1,0,0,0,0,1,21,2408.0,2408.0,
1.08,Sector 83,6224.0,1735.0,3,3,2,11.0,Relatively New,0,0,0,0,1,0,19,1735.0,1735.0,
1.73,Sector 65,12401.0,1395.0,3,3,3,9.0,Relatively New,1,0,0,0,0,2,159,1395.0,1395.0,
1.3,Sector 65,20602.0,631.0,2,2,2,7.0,Relatively New,0,1,0,0,0,0,78,1020.0,1020.0,631.0
2.85,Sector 65,14430.0,1975.0,4,4,3+,0.0,Relatively New,1,1,0,0,0,1,151,1975.0,1975.0,
2.25,Sector 65,13636.0,1650.0,3,3,3+,3.0,Relatively New,1,1,0,0,0,0,152,1650.0,1650.0,
2.35,Sector 65,14242.0,1650.0,3,3,3,2.0,Relatively New,1,1,0,0,0,1,168,1650.0,1650.0,
2.8,Sector 65,16969.0,1650.0,4,4,3,2.0,Relatively New,0,1,0,0,0,1,89,1975.0,1975.0,1650.0
2.35,Sector 65,16206.0,1450.0,3,3,3,2.0,Relatively New,1,1,0,0,0,1,64,1650.0,1650.0,1450.0
2.75,Sector 65,13924.0,1975.0,4,4,3,3.0,Relatively New,1,1,0,0,0,1,113,1975.0,1975.0,1650.0
2.36,Sector 65,14303.0,1650.0,3,3,3,2.0,Relatively New,1,1,0,0,0,1,136,1650.0,1650.0,1400.0
3.4,Sector 66,14107.0,2410.0,4,4,3+,2.0,Relatively New,1,0,0,0,0,1,157,2410.0,2410.0,2040.0
0.8,Sector 77,5961.0,1342.0,2,2,2,10.0,Relatively New,0,0,0,0,0,1,49,1342.0,1342.0,1000.0
7.0,Gwal Pahari,11000.0,6364.0,4,4,3+,6.0,Relatively New,1,0,0,0,0,0,52,6000.0,6000.0,
1.8,Nirvana Country,9589.0,1877.0,3,4,3+,6.0,Moderately Old,1,0,0,0,0,1,174,1877.0,1877.0,1600.0
2.65,Nirvana Country,10685.0,2480.0,3,4,3+,6.0,Moderately Old,1,0,0,0,0,1,174,2480.0,2480.0,2000.0
1.05,Sector 83,7000.0,1500.0,3,3,3,3.0,Relatively New,0,0,0,1,0,0,79,1735.0,1735.0,1500.0
1.88,Nirvana Country,10479.0,1794.0,3,3,3+,14.0,Moderately Old,0,0,0,0,1,1,174,1794.0,1794.0,1450.0
1.15,Sector 84,7496.0,1534.0,2,2,3,8.0,Relatively New,0,1,0,0,0,1,37,1534.0,1534.0,1200.0
1.33,Sector 83,5564.0,2390.0,4,4,3,3.0,Relatively New,1,0,0,0,0,0,26,2390.0,2390.0,2000.0
2.6,Nirvana Country,9590.0,2711.0,3,4,2,15.0,Relatively New,1,0,0,0,1,1,174,2711.0,2711.0,2200.0
2.97,Nirvana Country,11401.0,2605.0,3,3,3+,8.0,Moderately Old,1,0,0,0,0,1,174,2605.0,2605.0,2100.0
1.8,Sector 69,8955.0,2010.0,4,4,2,9.0,Relatively New,0,0,1,0,0,1,165,2010.0,2010.0,
1.78,Sector 69,8855.0,2010.0,4,4,2,10.0,Relatively New,0,0,1,0,0,1,156,2010.0,2010.0,
1.52,Sector 69,9632.0,1578.0,3,3,2,4.0,Relatively New,0,0,1,0,0,1,156,1578.0,1578.0,
1.55,Sector 69,9822.0,1578.0,3,3,2,9.0,Relatively New,0,0,1,0,0,1,165,1578.0,1578.0,
1.55,Sector 86,8031.0,1930.0,3,3,1,12.0,Relatively New,0,0,1,0,0,1,153,1930.0,1930.0,1350.0
0.4,Sector 83,8547.0,468.0,1,1,1,6.0,Relatively New,0,0,0,0,0,2,52,,,468.0
2.4,Sector 70A,11162.0,2150.0,3,3,3,11.0,Relatively New,1,0,0,0,0,0,108,2150.0,2150.0,
1.37,Sector 82,8753.0,1565.0,3,3,3,11.0,Relatively New,1,1,1,0,0,1,145,2160.0,2160.0,1565.0
2.65,Sector 49,11770.0,2251.0,3,4,3,11.0,Moderately Old,1,0,1,0,0,1,140,2251.42,2251.42,
1.16,Sector 104,6387.0,1816.0,3,4,3+,8.0,Relatively New,1,0,0,0,0,1,96,,,1816.0
1.05,Sector 104,5833.0,1800.0,3,4,3+,7.0,Relatively New,1,0,0,0,0,1,96,,,1800.0
1.35,Sector 104,5000.0,2700.0,4,5,3+,0.0,Relatively New,1,1,1,1,0,0,112,,,2700.0
1.35,Sector 104,5014.0,2692.0,4,5,3+,0.0,Relatively New,1,1,1,1,0,0,88,,,2692.0
2.85,Sector 66,14615.0,1950.0,3,3,3,11.0,Relatively New,0,1,0,0,0,1,67,1950.0,1950.0,1550.0
0.35,Sector 84,6003.0,583.0,2,2,1,4.0,Relatively New,0,0,0,0,0,0,37,583.0,583.0,
0.88,Sector 107,6442.0,1366.0,2,2,3+,3.0,Relatively New,0,0,0,0,0,0,99,1366.0,1366.0,
2.4,Sector 102,9305.0,2579.0,3,4,3+,3.0,Relatively New,0,1,0,0,0,1,49,2579.0,2579.0,2100.0
3.6,Sector 60,12815.0,2809.0,4,5,3,24.0,Relatively New,1,0,0,0,0,1,49,2809.0,2809.0,2400.0
7.5,Gwal Pahari,14018.0,5350.0,4,4,3+,20.0,New Property,1,0,1,0,1,1,49,5350.0,5350.0,
1.45,Sector 113,11363.0,1276.0,2,2,2,6.0,Relatively New,0,0,0,0,0,0,80,1276.0,1276.0,904.01
2.35,Nirvana Country,11767.0,1997.0,3,3,3+,8.0,Moderately Old,0,0,0,0,0,1,165,1997.0,1997.0,1850.0
0.94,Sector 82,6567.0,1431.0,2,2,2,12.0,Relatively New,0,1,0,0,0,1,103,1435.0,1435.0,
0.81,Sector 82,6192.0,1308.0,2,2,2,15.0,Relatively New,0,0,0,0,0,1,117,1300.0,1300.0,
3.1,Nirvana Country,12444.0,2491.0,3,4,3+,4.0,Moderately Old,1,0,0,0,0,1,165,2491.0,2491.0,2250.0
1.39,Sector 82,6412.0,2168.0,3,3,3+,11.0,Relatively New,1,1,0,0,0,1,117,2160.0,2160.0,
0.94,Sector 82,6533.0,1439.0,2,2,3+,9.0,Relatively New,0,1,0,0,0,1,117,1435.0,1435.0,
0.78,Sector 82,5932.0,1315.0,2,2,2,0.0,Relatively New,0,0,0,0,0,1,103,1298.0,1298.0,
0.85,Sector 82,5979.0,1422.0,2,2,2,9.0,Relatively New,0,1,0,0,0,0,117,1430.0,1430.0,
0.69,Sector 85,5221.0,1322.0,2,2,2,5.0,Relatively New,0,0,0,0,0,0,37,1312.0,1312.0,975.0
2.03,Sector 79,9046.0,2244.0,3,4,3+,7.0,Relatively New,1,0,0,0,0,0,118,2244.0,2244.0,
0.8,Sector 85,4857.0,1647.0,3,4,3,4.0,Relatively New,1,0,0,0,0,1,40,1645.0,1645.0,1275.0
0.65,Sector 90,6789.0,957.0,2,2,3,9.0,Relatively New,0,1,0,0,0,0,67,1350.0,1350.0,950.0
1.01,Sector 84,5771.0,1750.0,3,3,2,18.0,Relatively New,0,0,0,0,0,0,40,1750.0,1750.0,1350.0
1.27,Sector 90,4951.0,2565.0,4,5,2,9.0,New Property,1,1,0,0,0,0,83,2575.0,2575.0,1950.0
0.84,Sector 83,6746.0,1245.0,2,2,2,7.0,Moderately Old,0,0,0,0,0,1,157,1245.0,1245.0,
1.77,Sector 85,7350.0,2408.0,3,4,3,6.0,Moderately Old,1,0,0,0,0,1,135,2408.0,2408.0,1300.0
1.68,Sector 69,8348.0,2012.0,4,4,2,1.0,Relatively New,0,0,1,0,0,0,102,2010.0,2010.0,
1.66,Sector 69,8408.0,1974.0,4,4,1,12.0,Relatively New,0,0,1,0,0,0,102,1970.0,1970.0,
1.4,Sector 69,8861.0,1580.0,3,3,2,2.0,Relatively New,0,0,1,0,0,0,102,1578.0,1578.0,
2.29,Sector 81,10928.0,2096.0,3,4,3+,15.0,Relatively New,1,0,0,0,0,2,103,2100.0,2100.0,
1.21,Sector 90,6243.0,1938.0,3,3,3+,7.0,Relatively New,1,0,1,0,0,0,127,1930.0,1930.0,1928.0
0.5,Sector 92,4237.0,1180.0,3,3,2,1.0,Relatively New,0,0,0,0,0,0,26,1180.0,1180.0,
0.71,Sector 77,5305.0,1338.0,2,2,2,6.0,Relatively New,0,1,0,0,0,0,108,1342.0,1342.0,810.0
3.0,Sector 65,15189.0,1975.0,4,4,3+,2.0,Relatively New,1,0,0,0,0,0,87,1975.0,1975.0,
1.2,Sector 90,6837.0,1755.0,3,3,3+,15.0,Relatively New,0,0,0,0,0,0,118,1755.0,1755.0,1400.0
3.25,Sector 72,10545.0,3082.0,3,3,3,2.0,Moderately Old,1,0,0,0,0,0,94,3300.0,3300.0,
0.9,Sohna,6143.0,1465.0,2,2,3+,7.0,Moderately Old,0,1,0,0,0,1,156,1465.0,1465.0,1000.0
1.07,Sohna,6184.0,1730.0,3,3,3+,7.0,Relatively New,0,0,0,0,0,0,167,1730.0,1730.0,1300.0
1.2,Sector 85,7317.0,1640.0,2,2,3,12.0,Relatively New,0,0,0,0,0,1,157,1640.0,1640.0,
2.15,Sector 85,7645.0,2812.0,4,5,3+,1.0,Relatively New,1,0,0,0,0,0,165,2812.0,2812.0,
1.72,Sector 69,8730.0,1970.0,4,4,1,12.0,Relatively New,0,0,0,0,0,0,86,1970.0,1970.0,
1.36,Sector 69,8841.0,1538.0,3,3,1,12.0,Relatively New,0,0,1,0,0,0,86,1538.0,1538.0,
1.75,Sector 69,8883.0,1970.0,4,4,1,12.0,Relatively New,0,0,0,0,0,0,86,1970.0,1970.0,
1.75,Sector 69,8882.0,1970.0,4,4,1,12.0,Relatively New,0,0,0,0,0,0,86,1970.0,1970.0,
1.38,Sector 69,8966.0,1539.0,3,3,1,12.0,Relatively New,0,0,1,0,0,0,86,1538.0,1538.0,
1.29,Sector 69,8227.0,1568.0,3,3,1,12.0,Relatively New,0,0,1,0,0,1,86,1568.0,1568.0,
1.37,Sector 69,8675.0,1579.0,3,3,1,12.0,Relatively New,0,0,1,0,0,0,95,1578.0,1578.0,1538.0
1.32,Sector 69,8411.0,1569.0,3,3,1,12.0,Relatively New,0,0,1,0,0,1,86,1568.0,1568.0,
1.3,Sector 69,8445.0,1539.0,3,3,1,12.0,Relatively New,0,0,1,0,0,1,94,1538.0,1538.0,
1.3,Sector 86,6735.0,1930.0,3,3,3,12.0,Moderately Old,1,0,0,0,0,1,165,1930.0,1930.0,
1.5,Sector 86,7776.0,1929.0,3,3,1,15.0,Relatively New,0,0,0,0,0,0,159,1929.0,1929.0,1330.0
1.68,Sector 69,8358.0,2010.0,4,4,2,2.0,Relatively New,0,0,1,0,0,0,112,2010.0,2010.0,
1.4,Sector 69,8871.0,1578.0,3,3,2,11.0,Relatively New,0,0,1,0,0,0,126,1578.0,1578.0,
1.5,Sector 86,7894.0,1900.0,3,3,1,16.0,Relatively New,0,0,0,0,1,0,49,1900.0,1900.0,
0.5,Sector 107,7751.0,645.0,3,2,2,6.0,Relatively New,0,0,0,0,1,0,49,,,645.0
0.36,Sector 107,5980.0,602.0,2,2,1,7.0,Relatively New,0,0,0,0,1,0,49,602.0,602.0,546.0
3.1,Sector 72,6692.0,4632.0,4,5,3+,8.0,Moderately Old,1,1,1,1,0,0,136,4632.0,4632.0,2300.0
0.31,Sector 95,5644.0,549.0,2,2,1,5.0,Relatively New,0,0,1,0,0,1,74,,,549.16
0.71,Sector 92,5354.0,1326.0,3,3,3,2.0,Relatively New,0,0,1,0,0,0,108,,,1326.0
1.15,Sector 83,8214.0,1400.0,3,3,1,7.0,Moderately Old,0,0,0,0,0,1,95,1832.0,1832.0,1400.0
1.05,Sector 83,7500.0,1400.0,3,2,2,1.0,Moderately Old,0,0,0,0,0,1,106,1755.0,1755.0,1400.0
2.1,Sector 61,11666.0,1800.0,3,3,3,15.0,Relatively New,0,0,0,0,0,1,49,1800.0,1800.0,1400.0
0.28,Sector 107,5828.0,480.0,2,2,2,0.0,Relatively New,0,0,0,0,0,0,45,,,489.0
0.28,Sector 107,5674.0,493.0,2,2,2,11.0,Relatively New,0,0,0,0,0,0,29,,,489.0
0.28,Sector 107,5623.0,498.0,2,2,2,14.0,Relatively New,0,0,0,0,0,0,38,,,489.0
0.28,Sector 107,5725.0,489.0,2,2,2,10.0,Relatively New,0,0,0,0,0,0,38,,,489.0
0.23,Sector 103,6527.0,352.0,1,1,1,4.0,Relatively New,0,0,0,0,0,0,23,,,360.0
0.35,Sector 107,6489.0,539.0,2,2,2,8.0,Relatively New,0,0,0,0,0,0,45,,,547.0
0.51,Sector 107,7906.0,645.0,3,2,2,9.0,Relatively New,0,0,0,0,1,0,15,,,645.0
0.35,Sector 107,6398.0,547.0,2,2,2,8.0,Relatively New,0,0,0,0,0,0,45,,,547.0
0.28,Sector 107,5828.0,480.0,2,2,2,11.0,Relatively New,0,0,0,0,0,0,45,,,489.0
0.36,Sector 107,6581.0,547.0,2,2,2,8.0,Relatively New,0,0,0,0,0,0,45,,,547.0
2.0,Sector 65,12121.0,1650.0,3,3,3,1.0,Relatively New,1,0,0,0,0,1,124,,,1650.0
2.7,Sector 66,9768.0,2764.0,4,4,3,6.0,Relatively New,1,0,0,0,1,1,13,2764.0,2764.0,
4.94,Sector 65,16233.0,3043.0,3,4,3,15.0,Moderately Old,1,0,0,0,0,0,165,3043.0,3043.0,
1.75,Sector 69,8706.0,2010.0,4,4,2,10.0,Relatively New,0,0,0,0,0,1,109,2010.0,2010.0,
1.25,Sector 90,4854.0,2575.0,4,5,2,8.0,Relatively New,1,1,0,0,0,0,165,2575.0,2575.0,
0.92,Sector 90,4906.0,1875.0,3,4,3,4.0,Relatively New,1,0,0,0,0,0,116,1875.0,1875.0,1161.0
1.3,Sector 90,5252.0,2475.0,4,5,2,9.0,Relatively New,1,1,0,0,0,0,110,2475.0,2475.0,1825.0
0.62,Sector 69,12863.0,482.0,2,2,1,4.0,Relatively New,0,0,0,0,0,1,108,,,482.0
1.92,Sector 69,8000.0,2400.0,4,5,3+,5.0,Relatively New,1,0,0,0,0,1,158,2400.0,2400.0,
2.0,Sector 56,8333.0,2400.0,4,4,3,8.0,Relatively New,0,0,0,0,1,1,49,2400.0,2400.0,2100.0
2.0,Sector 70,8333.0,2400.0,4,5,3+,2.0,Relatively New,1,0,0,0,0,1,49,2400.0,2400.0,
0.75,IMT Manesar,3067.0,2445.0,3,4,3,3.0,Relatively New,1,0,0,0,0,0,21,,,2445.0
1.85,Sector 85,7682.0,2408.0,3,4,3,2.0,Relatively New,1,1,0,0,0,1,49,2408.0,2408.0,
0.89,Sector 91,6339.0,1404.0,2,2,3+,9.0,Relatively New,0,0,0,0,1,1,13,1404.0,1404.0,1200.0
1.25,Sector 85,5896.0,2120.0,3,4,2,6.0,Relatively New,1,0,0,0,0,1,49,2120.0,2120.0,
2.15,Sector 102,12706.0,1692.0,3,3,3,10.0,Relatively New,0,0,0,0,0,1,49,1692.0,1692.0,1592.0
3.05,Sector 67,12650.0,2411.0,3,3,3+,21.0,Relatively New,1,0,0,0,0,1,157,2411.0,2411.0,1688.0
2.65,Sector 67,12945.0,2047.0,3,3,3,0.0,Relatively New,0,0,0,0,1,1,174,2047.0,2047.0,1700.0
0.49,Sector 81,6666.0,735.0,2,2,3,5.0,Relatively New,0,0,0,0,0,0,117,735.0,735.0,635.0
1.82,Sector 70A,10996.0,1655.0,3,3,3,12.0,Relatively New,0,0,0,0,0,0,108,1655.0,1655.0,1550.0
0.5,Sector 81,6802.0,735.0,2,2,3,6.0,Relatively New,0,0,0,0,0,0,117,735.0,735.0,635.0
0.92,Sector 77,5049.0,1822.0,3,3,3,17.0,Relatively New,0,0,0,0,1,1,49,1822.0,1822.0,1400.0
1.65,Sector 70,8461.0,1950.0,3,4,3,1.0,Relatively New,1,0,0,0,0,2,167,1950.0,1950.0,1267.0
1.1,Sector 70A,7586.0,1450.0,2,2,2,10.0,Relatively New,0,1,0,0,0,0,42,1450.0,1450.0,
1.55,Sector 70A,7844.0,1976.0,3,3,3,8.0,Relatively New,1,1,1,0,1,0,42,1976.0,1976.0,1400.0
1.25,Sector 70A,8771.0,1425.0,3,3,2,1.0,Relatively New,0,0,0,0,1,0,49,1425.0,1425.0,1200.0
1.6,Sector 70A,8658.0,1848.0,4,4,3,1.0,Relatively New,0,1,0,0,1,0,42,1848.0,1848.0,1400.0
1.15,Sector 70,8518.0,1350.0,2,2,3,8.0,Relatively New,0,1,0,0,1,0,49,1350.0,1350.0,
1.6,Sector 70,8205.0,1950.0,3,3,3,10.0,Relatively New,1,1,1,0,1,0,43,1950.0,1950.0,1161.0
4.0,Sector 81,9523.0,4200.0,4,5,3+,15.0,Relatively New,1,0,0,0,0,1,127,4200.0,4200.0,
2.22,Sector 81,8345.0,2660.0,3,4,3+,15.0,Relatively New,1,0,0,0,0,1,174,2660.0,2660.0,
3.0,Sector 81,9419.0,3185.0,4,5,2,6.0,Relatively New,1,0,0,0,0,1,110,3185.0,3185.0,
1.0,Sector 82,5923.0,1688.0,2,2,2,11.0,Relatively New,0,1,0,0,0,1,90,1435.0,1435.0,
